Id,PostId,Score,Text,CreationDate,UserId,ContentLicense,of_answer,cnt_keywords,subject,punctuation,negative_statement,sentence,subj_irrel,include_irrel,Id_que,CreationDate_que,Score_que,ViewCount,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,ClosedDate,FavoriteCount,CommunityOwnedDate
40391850,25810197,0,"It could be out of date; i am not sure as i am not the author of the package. Another package you can try would be the [AWSConnect](http://github.com/lalas/awsConnect) package, that I had put together that should allow u to do basic operation with S3 and EC2. Let me know if solve ur problem or experience any issue; as this package is still in beta form...",2014-09-13T04:24:55.813,user2329215,CC BY-SA 3.0,False,1,,.,1,It could be outdated; i am not sure as i am not the author of the package.,False,False,25810197.0,2014-09-12T14:06:32.073,0.0,900.0,,2014-09-16T20:30:20.953,RAmazonS3 connection authentication issue - HTTP/1.1 403 Forbidden,<r><authentication><amazon-web-services><amazon-s3>,2.0,3.0,,,
40825389,26040485,1,"Sure Bob!just think about all the reading I've to do about Cognito,IAM,Roles and STS(and more). Most of the stuff aren't clearly explained, examples don't work, the articles are too simplistic for a real-world use and there is also some outdated article. I should understand a really big architecture but what I want is just a bucket accessible from an Android app. I've been using AWS Services from the beginning and loved it but now (as a freelancer) I can't spend 3 days reading all the stuff I need to understand an operation that should be [almost] straightforward.",2014-09-26T12:00:26.110,1254671,CC BY-SA 3.0,False,1,,.,1,"Most of the stuff aren't clearly explained, examples don't work, the articles are too simplistic for a real-world use and there is also some outdated article.",False,False,26040485.0,2014-09-25T13:57:15.653,0.0,67.0,,2014-12-06T08:31:45.387,Services similiar to S3 to store pictures accesible from an Android app,<android><amazon-s3>,0.0,9.0,,,
42924215,27220857,0,What is your setup like? Is your service hosted on an ec2 server? Nothing is prohibited if it's between your service and a third party provider. The link says that the communication to **S3** via SOAP is deprecated. Nothing else.,2014-12-01T06:29:56.490,174184,CC BY-SA 3.0,False,1,SOAP,.,0,** via SOAP is deprecated.,False,False,27220857.0,2014-12-01T02:31:26.627,0.0,709.0,2014-12-01T08:16:14.897,2014-12-01T08:16:14.897,SOAP on Amazon AWS - How to run it?,<soap><amazon-web-services>,0.0,6.0,,,
42924970,27220857,0,"@TJ- Yes correct. It's on EC2. I'm not too familiar with amazon. But the same API on a linux server is running fine, but when on amazon it just doesn't work. And I found that message about soap being deprecated.",2014-12-01T07:07:36.393,1986470,CC BY-SA 3.0,False,1,,.,0,And I found that message about soap being deprecated.,False,False,27220857.0,2014-12-01T02:31:26.627,0.0,709.0,2014-12-01T08:16:14.897,2014-12-01T08:16:14.897,SOAP on Amazon AWS - How to run it?,<soap><amazon-web-services>,0.0,6.0,,,
43228130,25943805,0,"Actually, I eventually tracked it down to one of the apps that was out of date. It's been a little while since I thought about it, but I believe it was an out of date API it was trying to use. I think it was CuddlyBuddly, but can't say for absolute certain. Let me know if you discover something similar and I will post it as the answer.",2014-12-09T22:29:10.420,1021343,CC BY-SA 3.0,False,2,,.,0,"Actually, I eventually tracked it down to one of the apps that was outdated.",False,False,25943805.0,2014-09-19T23:42:45.760,0.0,299.0,,2014-12-11T21:55:25.167,Django manual file upload to s3 times out - 502,<python><django><image><file-io><amazon-s3>,1.0,4.0,,,
43231164,25943805,0,"I tried to run `pip install boto --update` on the server to see if it is outdated but it said it's most updated.  Also did the same for `django-storages`.  AWS Support didn't help much neither.  At the end, I started a new VM using Vagrant with m3.medium as instance type.  The new instance works perfectly.  So, I gave up on solving why the previous instance (built in end of Oct, less than 2 months ago) wouldn't work.",2014-12-10T01:08:11.693,3731039,CC BY-SA 3.0,False,1,,outdated,0,I tried to run `pip install boto --update` on the server to see if it is outdated,False,False,25943805.0,2014-09-19T23:42:45.760,0.0,299.0,,2014-12-11T21:55:25.167,Django manual file upload to s3 times out - 502,<python><django><image><file-io><amazon-s3>,1.0,4.0,,,
43656308,27617147,0,Did you follow these instructions to setup Django on EB ?  It is a been outdated now that EB CLI 3.x is here but easy to adapt to the new CLI http://docs.aws.amazon.com/elasticbeanstalk/latest/dg/create_deploy_Python_django.html,2014-12-23T09:35:52.073,663360,CC BY-SA 3.0,False,1,,http://docs.aws.amazon.com/elasticbeanstalk/latest/dg/create_deploy_Python_django.html,0,It is a been outdated now that EB CLI 3.x is here but easy to adapt to the new CLI http://docs.aws.amazon.com/elasticbeanstalk/latest/dg/create_deploy_Python_django.html,False,False,27617147.0,2014-12-23T09:05:37.147,0.0,428.0,2014-12-23T09:30:49.843,2014-12-23T09:30:49.843,Deploy to elastic beanstalk config,<django><postgresql><amazon-web-services>,0.0,5.0,,,
43905481,27721587,0,"The version 1 of the SDK is deprecated, so you should focus on the v2 SDK.

The timezone difference should not cause any issue, but a skewed device clock causes a timestamp too skewed exception in AWS Signature Version 4. The SDK should automatically fix the skewed clock issue. Have you printed out the content of `task.error`? Also, you should enable the verbose logging by calling `[AWSLogger defaultLogger].logLevel = AWSLogLevelVerbose;`.",2015-01-02T19:09:27.933,1721492,CC BY-SA 3.0,False,1,,"

",0,"The version 1 of the SDK is deprecated, so you should focus on the v2 SDK.

",False,False,27721587.0,2014-12-31T13:07:42.270,1.0,423.0,2015-01-01T11:20:50.690,2015-01-03T06:56:50.393,Can anyone suggest me the effective way to deal with s3 upload fail because of timezone difference issue?,<ios><amazon-web-services><amazon-s3>,2.0,1.0,,1.0,
45043877,28308210,0,"The link you're referring to is for the older version. `db2_install` is deprecated; you can use a terminal only installation with `db2setup` using a response file, as explained here: http://www-01.ibm.com/support/knowledgecenter/SSEPGG_10.5.0/com.ibm.db2.luw.qb.server.doc/doc/t0007298.html?cp=SSEPGG_10.5.0%2F2-0-5-4&lang=en",2015-02-05T17:13:50.453,1227152,CC BY-SA 3.0,False,1,,db2setup,0,`db2_install` is deprecated; you can use a terminal only installation with `db2setup,False,False,28308210.0,2015-02-03T20:32:48.037,2.0,2783.0,2017-04-13T12:42:36.103,2015-02-05T17:22:08.440,DB2 Express on Linux,<linux><ubuntu><amazon-web-services><db2>,1.0,5.0,,,
45176774,28421570,0,If you are indeed using AMI `ami-76f0061f`. Its only available in us-east-1. That particular AMI is somewhat out of date. You can get current versions here: http://aws.amazon.com/amazon-linux-ami/,2015-02-10T00:06:07.033,790224,CC BY-SA 3.0,False,1,AMI,.,0,That particular AMI is somewhat outdated.,False,False,28421570.0,2015-02-09T23:38:08.060,1.0,512.0,2017-05-23T12:20:35.150,2015-02-10T14:36:49.347,Programmatically created AWS EC2 Instances not showing up in browser,<java><amazon-web-services><aws-sdk>,1.0,5.0,,,
45270730,22130214,0,@PaulWhipp: That document is now outdated. [HVM images can now use PV drivers](http://docs.aws.amazon.com/AWSEC2/latest/UserGuide/virtualization_types.html) for higher performance.,2015-02-12T09:15:56.677,343302,CC BY-SA 3.0,False,1,document,.,0,That document is now outdated.,False,False,22130214.0,2014-03-02T16:28:49.863,66.0,29204.0,2014-03-03T19:34:57.960,2015-02-13T21:55:55.253,Amazon EC2: Ubuntu(PV) or Ubuntu(HVM),<ubuntu><amazon-ec2>,3.0,2.0,,17.0,
45658540,28657918,0,The version 1 of the AWS Mobile SDK is deprecated. You should consider upgrading to the [version 2](http://aws.amazon.com/mobile/sdk/).,2015-02-23T20:32:52.717,1721492,CC BY-SA 3.0,False,1,version,.,0,The version 1 of the AWS Mobile SDK is deprecated.,False,False,28657918.0,2015-02-22T12:42:40.527,0.0,1159.0,,2015-02-22T15:09:27.280,AWS iOS SDK -> Missing Required Architecture x86_64,<ios><objective-c><iphone><xcode><amazon-web-services>,1.0,2.0,,,
45727518,28704869,0,"@AgRizzo 2.1 is a little outdated, in later versions the [**last response**](http://api.cakephp.org/2.6/class-SmtpTransport.html#_getLastResponse) is being buffered. However since the message id is probably contained in the response for the `DATA` command, this will still require a custom/extended transport, as publicly the last response is the response to the `QUIT` command. It's a little more comfortable in 3.x where you can keep connections alive.",2015-02-25T13:34:55.077,1392379,CC BY-SA 3.0,False,1,2.1,.,0,"@AgRizzo 2.1 is a little outdated, in later versions the [**last response**](http://api.cakephp.org/2.6/class-SmtpTransport.html#_getLastResponse) is being buffered.",False,False,28704869.0,2015-02-24T19:45:30.280,2.0,533.0,,2015-11-24T04:09:32.090,Retrieving Message-Id using CakeEmail on Amazon SES via SMTP,<php><cakephp><amazon-web-services><cakephp-2.3><amazon-ses>,1.0,8.0,,,
46140309,28943067,0,Use AFNetworking as the library you are using has been deprecated,2015-03-09T13:23:16.630,1106035,CC BY-SA 3.0,False,1,,deprecated,0,Use AFNetworking as the library you are using has been deprecated,False,False,28943067.0,2015-03-09T13:22:40.433,0.0,120.0,,2015-03-09T14:04:58.160,NSOperationQueue(ASINetworkQueue) issue while uploading in iOS,<ios><objective-c><amazon-s3><nsoperationqueue><asinetworkqueue>,1.0,2.0,,,
46262114,28994339,0,"Yes. I tried v1 and it worked instantly. Is it deprecated now? Developers hate changing APIs, because they break everything. Facebook used to offer the worst APIs, because they change every few months.",2015-03-12T11:22:29.973,771581,CC BY-SA 3.0,False,1,,?,0,Is it deprecated now?,False,False,28994339.0,2015-03-11T18:15:33.760,0.0,1701.0,,2015-06-20T11:19:46.353,Polling Amazon SQS Queue with Ruby,<amazon-web-services><amazon-sqs><aws-sdk>,3.0,2.0,,,
46319897,29039296,2,"I want to point that ancient `mysql` functions. They are deprecated, you must switch `PDO` or `mysqli`",2015-03-13T18:45:00.310,3199530,CC BY-SA 3.0,False,1,,`,0,"They are deprecated, you must switch `PDO` or `mysqli`",False,False,29039296.0,2015-03-13T18:18:51.683,3.0,8369.0,2017-05-23T12:16:59.630,2020-02-19T01:32:29.453,Connect to MySQL on Amazon AWS RDS,<php><mysql><amazon-web-services>,2.0,1.0,,3.0,
47262974,29556043,0,"I am looking for a solution which creates minimal overhead (and using sessionBeans is discouraged unless necessary, or so I have heard). By 2) I meant using cookie and by 3) sending username and password in each request.. which now does sound stupid.",2015-04-10T08:01:20.447,1262024,CC BY-SA 3.0,False,1,,.,0,"I am looking for a solution which creates minimal overhead (and using sessionBeans is discouraged unless necessary, or so I have heard).",False,False,29556043.0,2015-04-10T07:49:48.553,-1.0,363.0,2015-04-10T07:57:28.977,2015-10-24T11:58:16.627,Servlets - handling login and session,<java><session><servlets><amazon-web-services>,2.0,4.0,,,
48134699,30005655,0,"This gist is on the right track, but is out of date with the current AWS query requirements https://gist.github.com/iwasrobbed/1032395",2015-05-02T22:27:11.670,3303252,CC BY-SA 3.0,False,1,,https://gist.github.com/iwasrobbed/1032395,0,"This gist is on the right track, but is outdated with the current AWS query requirements https://gist.github.com/iwasrobbed/1032395",False,False,30005655.0,2015-05-02T18:00:22.157,0.0,469.0,2015-05-02T18:48:25.963,2015-05-04T07:00:25.103,Web app unable to access private s3 file even though IAM policy grants access,<amazon-web-services><amazon-s3><carrierwave><policy><amazon-iam>,1.0,5.0,,,
48423890,19922974,0,"Just to make clear here ""latest"" in the amiVersion is bounded by the hadoopVersion field. As well, the ""latest"" usage is outdated and only applies to Hadoop 1 and earlier on EMR.  With Hadoop 2.x it is best practice to forgo hadoopVersion field and just set amiVersion.",2015-05-11T01:18:17.753,4394783,CC BY-SA 3.0,False,1,usage, ,0,"As well, the ""latest"" usage is outdated and only applies to Hadoop 1 and earlier on EMR.  ",False,False,19922974.0,2013-11-12T07:07:14.877,2.0,353.0,,2015-05-09T16:03:50.770,How to disable install pig step from aws data pipeline,<amazon-data-pipeline>,1.0,10.0,,,
48549208,30208167,0,It's deprecated because it has no use case and is pending removal in future releases. Would you please tell me what you need it for?,2015-05-13T18:33:56.897,2026747,CC BY-SA 3.0,False,1,It,.,0,It's deprecated because it has no use case and is pending removal in future releases.,False,False,30208167.0,2015-05-13T07:18:18.607,4.0,96.0,,2015-05-14T21:20:27.260,"Android AWS SDK Version 2.2.1 - gethttprequest depricated, not able to find replacement",<android><amazon-web-services><amazon-s3>,1.0,3.0,,,
49113796,30519246,0,"@user994179 I've heard of some servers dealing with 100k file handles. This info could be very outdated but I've heard it's something like 1 megabyte per one hundred file handles on Linux. So 3 mil would require about 30 gigabytes of RAM if that's the case (but only for the file descriptors). I think a bigger concern if you're trying to compete with commercial databases is disk seek times given the potential fragmentation overhead of dealing with so many separate files. At the very least, you might want some really nice SSDs if you organize data this way.",2015-05-29T01:03:33.997,4842163,CC BY-SA 3.0,False,1,info,.,0,This info could be very outdated but I've heard it's something like 1 megabyte per one hundred file handles on Linux.,False,False,30519246.0,2015-05-29T00:28:26.190,1.0,521.0,,2015-05-29T01:39:08.170,Linux: huge files vs huge number of files,<linux><performance><amazon-web-services><file-io>,1.0,10.0,,2.0,
49226859,30573006,0,"@jarmod I guess your code uses the deprecated v1.x AWS SDK. i am trying with latest AWS v2 iOS SDK, All the classes are prefixed with AWS. i don't see AmazonCredentials or AmazonS3Client in the latest SDK.",2015-06-01T16:19:57.817,355066,CC BY-SA 3.0,False,1,,.,0,I guess your code uses the deprecated v1.x AWS SDK.,False,False,30573006.0,2015-06-01T12:03:23.103,1.0,3842.0,2015-06-01T14:18:48.197,2015-06-01T17:55:08.760,"AWS S3 Upload - Using AccessKey, SecretKey and SessionToken - iOS SDK",<ios><amazon-web-services><amazon-s3>,1.0,8.0,,,
49239000,25721960,0,EDIT: The PHP - Soap Library is outdated: This is the new one https://github.com/Exeu/apai-io,2015-06-01T23:00:16.900,1406568,CC BY-SA 3.0,False,1,,https://github.com/Exeu/apai-io,0,The PHP - Soap Library is outdated: This is the new one https://github.com/Exeu/apai-io,False,False,25721960.0,2014-09-08T10:15:53.490,4.0,368.0,2014-09-08T11:41:55.200,2014-10-22T21:25:07.883,Amazon Product Advertising API NewReleases / keword-search,<php><search><amazon-web-services><amazon-product-api>,1.0,1.0,,2.0,
49634381,11706238,0,I assume you will be switching over to Express Payments soon (if you haven't already) since ASP is being deprecated. Express operates in 2 modes. One way will allow a static amount and the other way is dynamic. Using dynamic you can set the 'Seller Note' and amount dynamically. You could possibly set the seller note to the name of the uploaded files (along with other data they may have entered). This way you can tie the seller note to the files being uploaded.,2015-06-11T22:31:36.960,2565753,CC BY-SA 3.0,False,1,,.,1,I assume you will be switching over to Express Payments soon (if you haven't already) since ASP is being deprecated.,False,False,11706238.0,2012-07-29T02:44:09.087,1.0,107.0,,2012-07-29T02:44:09.087,Amazon Payments - How to allow users to send photos and other data that is emailed to me upon success of their payment,<jquery><amazon><image-uploading><email-attachments><amazon-fps>,0.0,2.0,,,
